Customer_ID,Count,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID
4837-QUSFT,1,Q3,4,Stayed,No,0.0,72,4915.0,,,4228
4840-ORQXB,1,Q3,3,Stayed,No,0.0,35,5128.0,,,798
4844-JJWUY,1,Q3,1,Churned,Yes,1.0,82,5359.0,Competitor,Competitor made better offer,392
4846-WHAFZ,1,Q3,2,Churned,Yes,1.0,67,2793.0,Price,Extra data charges,5
4847-QNOKA,1,Q3,2,Churned,Yes,1.0,76,2632.0,Dissatisfaction,Lack of self-service on Website,2356
4847-TAJYI,1,Q3,3,Stayed,No,0.0,75,2578.0,,,501
4849-PYRLQ,1,Q3,3,Stayed,No,0.0,26,4011.0,,,575
4851-BQDNX,1,Q3,4,Stayed,No,0.0,50,5904.0,,,2939
4853-OITSN,1,Q3,3,Stayed,No,0.0,27,2576.0,,,6357
4853-RULSV,1,Q3,1,Churned,Yes,1.0,80,4544.0,Attitude,Attitude of service provider,1297
4854-CIDCF,1,Q3,4,Joined,No,0.0,74,2868.0,,,643
4854-SSLTN,1,Q3,4,Joined,No,0.0,61,5613.0,,,4738
4855-SNKMY,1,Q3,3,Churned,Yes,1.0,70,5955.0,Competitor,Competitor made better offer,2123
4859-ZSRDZ,1,Q3,3,Stayed,No,0.0,69,4080.0,,,3443
4860-IJUDE,1,Q3,3,Stayed,No,0.0,78,2070.0,,,5454
4860-YZGZM,1,Q3,3,Stayed,No,0.0,63,2706.0,,,4321
4868-AADLV,1,Q3,3,Stayed,No,0.0,31,4578.0,,,1094
4869-EPIUS,1,Q3,5,Stayed,No,0.0,56,5344.0,,,3203
4871-JTKJF,1,Q3,3,Churned,Yes,1.0,82,4741.0,Attitude,Attitude of service provider,384
4872-JCVCA,1,Q3,3,Stayed,No,0.0,22,4795.0,,,3844
4872-VXRIL,1,Q3,3,Stayed,No,0.0,70,4656.0,,,5155
4873-ILOLJ,1,Q3,1,Churned,Yes,1.0,67,5546.0,Competitor,Competitor had better devices,1666
4877-EVATK,1,Q3,2,Churned,Yes,1.0,83,3657.0,Attitude,Attitude of service provider,2045
4877-TSOFF,1,Q3,3,Stayed,No,0.0,51,4489.0,,,4925
4878-BUNFV,1,Q3,5,Stayed,No,0.0,76,5320.0,,,4253
4879-GZLFH,1,Q3,5,Stayed,No,0.0,33,5697.0,,,5798
4881-GQJTW,1,Q3,4,Stayed,No,0.0,40,2847.0,,,3518
4881-JVQOD,1,Q3,4,Stayed,No,0.0,55,5248.0,,,544
4883-KCPZJ,1,Q3,3,Stayed,No,0.0,75,4386.0,,,3176
4883-QICIH,1,Q3,2,Churned,Yes,1.0,96,2356.0,Other,Don't know,1343
4884-LEVMQ,1,Q3,5,Stayed,No,0.0,80,2165.0,,,4350
4884-TVUQF,1,Q3,4,Stayed,No,0.0,48,4421.0,,,903
4884-ZTHVF,1,Q3,5,Stayed,No,0.0,65,3950.0,,,1054
4890-VMUAV,1,Q3,3,Stayed,No,0.0,36,5342.0,,,3780
4891-NLUBA,1,Q3,3,Stayed,No,0.0,20,5063.0,,,6726
4892-VLANZ,1,Q3,3,Churned,Yes,1.0,96,5600.0,Price,Long distance charges,1764
4893-GYUJU,1,Q3,3,Stayed,No,0.0,39,5247.0,,,4575
4895-TMWIR,1,Q3,1,Churned,Yes,1.0,80,5888.0,Competitor,Competitor made better offer,26
4896-CPRPF,1,Q3,4,Stayed,No,0.0,36,4873.0,,,6398
4897-QSUYC,1,Q3,3,Churned,Yes,1.0,86,4939.0,Attitude,Attitude of support person,1566
4900-MSOMT,1,Q3,4,Stayed,No,0.0,24,6087.0,,,4668
4902-OHLSK,1,Q3,1,Churned,Yes,1.0,93,4235.0,Attitude,Attitude of support person,273
4903-CNOZC,1,Q3,4,Stayed,No,0.0,29,2064.0,,,5831
4903-UYAVB,1,Q3,1,Churned,Yes,1.0,90,3864.0,Competitor,Competitor made better offer,2352
4905-JEFDW,1,Q3,2,Churned,Yes,1.0,81,3119.0,Competitor,Competitor offered higher download speeds,2307
4906-ZHGPK,1,Q3,3,Stayed,No,0.0,77,5276.0,,,3620
4908-XAXAY,1,Q3,4,Stayed,No,0.0,30,5982.0,,,547
4909-JOUPP,1,Q3,4,Stayed,No,0.0,32,4319.0,,,1106
4910-AQFFX,1,Q3,3,Churned,Yes,1.0,93,4533.0,Dissatisfaction,Network reliability,2034
4910-GMJOT,1,Q3,1,Churned,Yes,1.0,96,4033.0,Other,Don't know,1650
4911-BANWH,1,Q3,3,Churned,Yes,1.0,74,4198.0,Attitude,Attitude of support person,1503
4912-PIGUY,1,Q3,3,Joined,No,0.0,46,2196.0,,,6059
4913-EHYUI,1,Q3,1,Churned,Yes,1.0,91,6268.0,Competitor,Competitor offered higher download speeds,39
4915-BFSXL,1,Q3,3,Stayed,No,0.0,60,4858.0,,,5371
4918-FYJNT,1,Q3,4,Stayed,No,0.0,42,5140.0,,,642
4918-QLLIW,1,Q3,2,Churned,Yes,1.0,65,2755.0,Other,Don't know,1814
4919-IKATY,1,Q3,1,Churned,Yes,1.0,91,5141.0,Competitor,Competitor made better offer,2193
4919-MOAVT,1,Q3,2,Churned,Yes,1.0,84,2421.0,Competitor,Competitor offered higher download speeds,2478
4922-CVPDX,1,Q3,5,Stayed,No,0.0,67,3596.0,,,5027
4923-ADWXJ,1,Q3,5,Stayed,No,0.0,66,3962.0,,,6717
4925-LMHOK,1,Q3,2,Churned,Yes,1.0,90,2003.0,Dissatisfaction,Service dissatisfaction,2013
4926-UMJZD,1,Q3,5,Stayed,No,0.0,52,2157.0,,,6938
4927-WWOOZ,1,Q3,5,Joined,No,0.0,32,4889.0,,,4151
4929-BSTRX,1,Q3,1,Churned,Yes,1.0,79,2326.0,Price,Lack of affordable download/upload speed,2239
4929-ROART,1,Q3,4,Stayed,No,0.0,47,2277.0,,,5501
4929-XIHVW,1,Q3,5,Joined,No,0.0,69,4449.0,,,478
4931-TRZWN,1,Q3,3,Stayed,No,0.0,67,3605.0,,,4618
4933-BSAIP,1,Q3,3,Stayed,No,0.0,59,2056.0,,,6899
4933-IKULF,1,Q3,4,Stayed,No,0.0,40,4086.0,,,527
4936-YPJNK,1,Q3,4,Stayed,No,0.0,65,5811.0,,,6208
4937-QPZPO,1,Q3,5,Stayed,No,0.0,31,5641.0,,,6488
4939-KYYPY,1,Q3,4,Stayed,No,0.0,23,4818.0,,,3571
4940-KHCWD,1,Q3,4,Stayed,No,0.0,54,5148.0,,,6812
4942-VZZOM,1,Q3,3,Stayed,No,0.0,25,4703.0,,,6157
4945-RVMTE,1,Q3,3,Stayed,No,0.0,37,3354.0,,,3370
4946-EDSEW,1,Q3,1,Churned,Yes,1.0,69,5638.0,Attitude,Attitude of support person,1808
4947-DSMXK,1,Q3,3,Stayed,No,0.0,39,5789.0,,,4005
4948-WBBKL,1,Q3,3,Stayed,No,0.0,23,5041.0,,,925
4950-BDEUX,1,Q3,4,Stayed,No,0.0,40,2782.0,,,4942
4950-HKQTE,1,Q3,4,Stayed,No,0.0,64,5676.0,,,3002
4951-UKAAQ,1,Q3,1,Churned,Yes,1.0,72,5948.0,Dissatisfaction,Network reliability,1812
4952-YSOGZ,1,Q3,3,Churned,Yes,1.0,95,5640.0,Competitor,Competitor made better offer,1277
4955-VCWBI,1,Q3,5,Stayed,No,0.0,76,4882.0,,,6752
4957-SREEC,1,Q3,5,Stayed,No,0.0,69,5748.0,,,6716
4957-TIALW,1,Q3,3,Stayed,No,0.0,28,2976.0,,,3985
4957-TREIR,1,Q3,4,Joined,No,0.0,20,5645.0,,,2972
4958-GZWIY,1,Q3,2,Churned,Yes,1.0,91,2984.0,Other,Don't know,1562
4958-XCBDQ,1,Q3,3,Churned,Yes,1.0,92,3689.0,Competitor,Competitor offered more data,248
4959-JOSRX,1,Q3,2,Churned,Yes,1.0,91,4884.0,Price,Lack of affordable download/upload speed,1192
4962-CHQPW,1,Q3,4,Stayed,No,0.0,26,2941.0,,,4566
4967-WPNCF,1,Q3,3,Stayed,No,0.0,46,4921.0,,,4010
4971-PUYQO,1,Q3,2,Churned,Yes,1.0,89,4464.0,Competitor,Competitor made better offer,2169
4973-MGTON,1,Q3,5,Stayed,No,0.0,21,5619.0,,,5722
4973-RLZVI,1,Q3,3,Stayed,No,0.0,59,5616.0,,,5681
4976-LNFVV,1,Q3,5,Stayed,No,0.0,20,4615.0,,,1033
4979-HPRFL,1,Q3,4,Stayed,No,0.0,21,5137.0,,,5045
4980-URKXC,1,Q3,4,Stayed,No,0.0,78,5744.0,,,2816
4981-FLTMF,1,Q3,3,Stayed,No,0.0,76,4491.0,,,4027
4983-CCWMC,1,Q3,4,Joined,No,0.0,39,5487.0,,,6177
4983-CLMLV,1,Q3,3,Stayed,No,0.0,63,4044.0,,,2750
4986-MXSFP,1,Q3,4,Joined,No,0.0,39,2237.0,,,4234
4987-GQWPO,1,Q3,4,Stayed,No,0.0,33,4580.0,,,6074
4988-IQIGL,1,Q3,3,Churned,Yes,1.0,92,4403.0,Attitude,Attitude of support person,226
4989-LIXVT,1,Q3,3,Stayed,No,0.0,68,5080.0,,,1114
4990-ALDGW,1,Q3,3,Stayed,No,0.0,60,6271.0,,,6780
4992-LTJNE,1,Q3,4,Stayed,No,0.0,64,6259.0,,,3042
4993-JCRGJ,1,Q3,5,Stayed,No,0.0,66,5471.0,,,4920
4994-OBRSZ,1,Q3,3,Stayed,No,0.0,33,2045.0,,,5701
4998-IKFSE,1,Q3,5,Stayed,No,0.0,32,3936.0,,,6025
4999-IEZLT,1,Q3,3,Stayed,No,0.0,55,5112.0,,,3583
5002-GCQFH,1,Q3,3,Stayed,No,0.0,62,5698.0,,,3161
5003-OKNNK,1,Q3,3,Stayed,No,0.0,68,3205.0,,,6551
5003-XZWWO,1,Q3,4,Stayed,No,0.0,33,4753.0,,,3942
5006-MXVRN,1,Q3,4,Stayed,No,0.0,45,3733.0,,,5440
5010-IPEAQ,1,Q3,3,Stayed,No,0.0,58,5261.0,,,6474
5012-YSPJJ,1,Q3,3,Stayed,No,0.0,41,3615.0,,,6724
5013-SBUIH,1,Q3,1,Churned,Yes,1.0,84,5855.0,Competitor,Competitor had better devices,1695
5014-GSOUQ,1,Q3,4,Stayed,No,0.0,63,2884.0,,,3495
5014-WUQMG,1,Q3,3,Stayed,No,0.0,68,5793.0,,,3544
5016-ETTFF,1,Q3,3,Churned,Yes,1.0,69,3797.0,Dissatisfaction,Service dissatisfaction,1792
5016-IBERQ,1,Q3,4,Stayed,No,0.0,33,2781.0,,,2942
5016-LIPDW,1,Q3,5,Stayed,No,0.0,53,4194.0,,,5266
5018-GWURO,1,Q3,4,Stayed,No,0.0,20,6483.0,,,5347
5018-HEKFO,1,Q3,3,Stayed,No,0.0,78,5594.0,,,5892
5018-LXQQG,1,Q3,3,Stayed,No,0.0,80,4631.0,,,5793
5019-GQVCR,1,Q3,4,Stayed,No,0.0,56,4556.0,,,804
5020-ZSTTY,1,Q3,1,Churned,Yes,1.0,83,4149.0,Competitor,Competitor made better offer,22
5022-JNQEQ,1,Q3,5,Stayed,No,0.0,51,4843.0,,,6581
5022-KVDQT,1,Q3,5,Stayed,No,0.0,72,5158.0,,,6907
5025-GOOKI,1,Q3,5,Stayed,No,0.0,51,4277.0,,,6395
5027-QPKTE,1,Q3,1,Churned,Yes,1.0,82,4292.0,Competitor,Competitor had better devices,1705
5027-XWQHA,1,Q3,2,Churned,Yes,1.0,78,2087.0,Dissatisfaction,Network reliability,1398
5027-YOCXN,1,Q3,3,Stayed,No,0.0,56,5604.0,,,2743
5028-GZLDO,1,Q3,1,Churned,Yes,1.0,96,5317.0,Dissatisfaction,Service dissatisfaction,1659
5028-HTLJB,1,Q3,1,Churned,Yes,1.0,91,3491.0,Price,Long distance charges,374
5032-MIYKT,1,Q3,3,Joined,No,0.0,28,4056.0,,,5532
5032-USPKF,1,Q3,3,Stayed,No,0.0,78,2604.0,,,5969
5035-BVCXS,1,Q3,4,Stayed,No,0.0,70,4278.0,,,3577
5035-PGZXH,1,Q3,3,Stayed,No,0.0,49,6161.0,,,3486
5038-ETMLM,1,Q3,3,Stayed,No,0.0,38,5411.0,,,4536
5039-LZRQT,1,Q3,5,Stayed,No,0.0,34,2953.0,,,3925
5043-TRZWM,1,Q3,5,Joined,No,0.0,34,3503.0,,,4686
5044-LRQAQ,1,Q3,3,Stayed,No,0.0,73,2551.0,,,6088
5044-XDPYX,1,Q3,5,Stayed,No,0.0,43,5447.0,,,4581
5046-NUHWD,1,Q3,3,Stayed,No,0.0,50,3094.0,,,496
5047-LHVLY,1,Q3,2,Churned,Yes,1.0,91,3438.0,Competitor,Competitor made better offer,109
5049-GLYVG,1,Q3,1,Churned,Yes,1.0,90,3618.0,Price,Long distance charges,2280
5049-MUBWG,1,Q3,3,Stayed,No,0.0,79,4705.0,,,5215
5052-PNLOS,1,Q3,3,Churned,Yes,1.0,65,3662.0,Other,Poor expertise of online support,1753
5054-IEXZT,1,Q3,3,Churned,Yes,1.0,90,5284.0,Competitor,Competitor made better offer,1530
5055-BRMNE,1,Q3,3,Stayed,No,0.0,43,4780.0,,,5181
5055-MGMGF,1,Q3,3,Stayed,No,0.0,53,5313.0,,,6272
5056-FIMPT,1,Q3,4,Stayed,No,0.0,76,3528.0,,,4537
5057-LCOUI,1,Q3,3,Churned,Yes,1.0,94,4119.0,Attitude,Attitude of support person,2270
5057-RKGLH,1,Q3,3,Stayed,No,0.0,70,5352.0,,,6010
5060-TQUQN,1,Q3,3,Stayed,No,0.0,31,3558.0,,,6922
5061-PBXFW,1,Q3,3,Stayed,No,0.0,51,2649.0,,,5394
5062-CJJKH,1,Q3,5,Stayed,No,0.0,25,5854.0,,,4820
5063-IUOKK,1,Q3,5,Stayed,No,0.0,41,2016.0,,,6127
5066-GFJMM,1,Q3,5,Joined,No,0.0,48,3716.0,,,6537
5067-DGXLL,1,Q3,4,Joined,No,0.0,59,5736.0,,,3481
5067-WJEUN,1,Q3,4,Stayed,No,0.0,57,6005.0,,,4044
5067-XJQFU,1,Q3,5,Stayed,No,0.0,74,4582.0,,,483
5071-FBJFS,1,Q3,3,Stayed,No,0.0,73,3147.0,,,3522
5073-RZGBK,1,Q3,3,Stayed,No,0.0,26,5823.0,,,5582
5073-WXOYN,1,Q3,2,Churned,Yes,1.0,67,4941.0,Competitor,Competitor offered more data,1312
5074-FBGHB,1,Q3,4,Stayed,No,0.0,80,6443.0,,,4293
5075-JSDKI,1,Q3,4,Stayed,No,0.0,26,6196.0,,,5425
5076-YVXCM,1,Q3,5,Stayed,No,0.0,65,4191.0,,,2977
5077-DXTCG,1,Q3,1,Churned,Yes,1.0,86,2293.0,Competitor,Competitor had better devices,1762
5081-NWSUP,1,Q3,3,Stayed,No,0.0,62,4883.0,,,6426
5084-OOVCJ,1,Q3,4,Stayed,No,0.0,57,5465.0,,,6661
5087-SUURX,1,Q3,3,Churned,Yes,1.0,66,2601.0,Dissatisfaction,Lack of self-service on Website,2238
5088-QZLRL,1,Q3,5,Joined,No,0.0,56,2729.0,,,6111
5089-IFSDP,1,Q3,1,Churned,Yes,1.0,89,6424.0,Dissatisfaction,Product dissatisfaction,1903
5090-EMGTC,1,Q3,3,Stayed,No,0.0,70,4521.0,,,6805
5091-HFAZW,1,Q3,3,Joined,No,0.0,52,2686.0,,,3676
5092-STPKP,1,Q3,4,Stayed,No,0.0,42,5128.0,,,5695
5093-FEGLU,1,Q3,5,Stayed,No,0.0,28,4159.0,,,6292
5095-AESKG,1,Q3,3,Churned,Yes,1.0,76,5646.0,Competitor,Competitor offered higher download speeds,2329
5095-ETBRJ,1,Q3,4,Stayed,No,0.0,33,4702.0,,,3349
5099-BAILX,1,Q3,2,Churned,Yes,1.0,65,2728.0,Competitor,Competitor made better offer,38
5103-MHMHY,1,Q3,1,Churned,Yes,1.0,82,4563.0,Competitor,Competitor had better devices,1614
5108-ADXWO,1,Q3,1,Churned,Yes,1.0,75,4509.0,Competitor,Competitor made better offer,1975
5110-CHOPY,1,Q3,3,Stayed,No,0.0,39,4173.0,,,3801
5115-GZDEL,1,Q3,3,Stayed,No,0.0,25,5592.0,,,5915
5115-SQAAU,1,Q3,4,Stayed,No,0.0,60,6053.0,,,6871
5117-IFGPS,1,Q3,3,Stayed,No,0.0,67,2217.0,,,942
5117-ZSMHQ,1,Q3,5,Stayed,No,0.0,54,5835.0,,,4497
5118-MUEYH,1,Q3,3,Stayed,No,0.0,42,3109.0,,,6004
5119-KEPFY,1,Q3,5,Stayed,No,0.0,64,3057.0,,,6432
5119-NZPTV,1,Q3,4,Joined,No,0.0,74,5592.0,,,1091
5120-ZBLAI,1,Q3,5,Stayed,No,0.0,75,6144.0,,,5220
5122-CYFXA,1,Q3,3,Joined,No,0.0,35,5387.0,,,2575
5124-EOGYE,1,Q3,3,Stayed,No,0.0,35,2598.0,,,6009
5125-CNDSP,1,Q3,3,Stayed,No,0.0,80,6406.0,,,3041
5126-RCXYW,1,Q3,4,Stayed,No,0.0,71,4451.0,,,6951
5127-BZENZ,1,Q3,3,Stayed,No,0.0,26,4775.0,,,3547
5129-HHMZC,1,Q3,4,Stayed,No,0.0,53,3110.0,,,3732
5129-JLPIS,1,Q3,3,Stayed,No,0.0,75,5822.0,,,2545
5130-IEKQT,1,Q3,2,Churned,Yes,1.0,91,4283.0,Price,Price too high,162
5130-YPIRV,1,Q3,4,Stayed,No,0.0,48,6489.0,,,7001
5131-PONJI,1,Q3,3,Stayed,No,0.0,72,5804.0,,,4435
5133-POWUA,1,Q3,5,Joined,No,0.0,30,2614.0,,,4507
5133-VRSAB,1,Q3,4,Stayed,No,0.0,59,5369.0,,,4275
5134-IKDAY,1,Q3,3,Churned,Yes,1.0,96,2123.0,Dissatisfaction,Service dissatisfaction,2095
5135-GRQJV,1,Q3,3,Stayed,No,0.0,47,6051.0,,,1020
5135-RDDQL,1,Q3,3,Stayed,No,0.0,36,4847.0,,,6706
5136-GFPMB,1,Q3,5,Stayed,No,0.0,56,5871.0,,,6966
5136-KCKGI,1,Q3,2,Churned,Yes,1.0,76,4461.0,Competitor,Competitor had better devices,1617
5136-RGMZO,1,Q3,4,Stayed,No,0.0,37,4443.0,,,3641
5138-WVKYJ,1,Q3,1,Churned,Yes,1.0,93,3658.0,Competitor,Competitor made better offer,1280
5140-FOMCQ,1,Q3,4,Stayed,No,0.0,67,5186.0,,,4246
5141-ZUVBH,1,Q3,3,Stayed,No,0.0,40,2267.0,,,4077
5143-EGQFK,1,Q3,2,Churned,Yes,1.0,89,5702.0,Other,Don't know,354
5143-WMWOG,1,Q3,2,Churned,Yes,1.0,83,2051.0,Attitude,Attitude of support person,2259
5144-PQCDZ,1,Q3,5,Stayed,No,0.0,64,3172.0,,,6325
5144-TVGLP,1,Q3,3,Stayed,No,0.0,71,3654.0,,,782
5146-CBVOE,1,Q3,5,Stayed,No,0.0,59,5176.0,,,3136
5146-YYFRZ,1,Q3,5,Stayed,No,0.0,80,6212.0,,,6933
5148-HKFIR,1,Q3,5,Stayed,No,0.0,76,4404.0,,,2940
5148-ORICT,1,Q3,3,Stayed,No,0.0,80,4781.0,,,4574
5149-CUZUJ,1,Q3,3,Stayed,No,0.0,51,2037.0,,,2831
5149-QYTTU,1,Q3,3,Stayed,No,0.0,41,5647.0,,,3694
5149-TGWDZ,1,Q3,4,Stayed,No,0.0,20,3471.0,,,3128
5150-ITWWB,1,Q3,4,Joined,No,0.0,40,4496.0,,,774
5150-LJNSR,1,Q3,4,Stayed,No,0.0,80,4524.0,,,2905
5151-HQRDG,1,Q3,5,Stayed,No,0.0,26,3839.0,,,4498
5153-LXKDT,1,Q3,3,Stayed,No,0.0,37,4108.0,,,5272
5153-RTHKF,1,Q3,5,Stayed,No,0.0,78,3818.0,,,3855
5154-VEKBL,1,Q3,1,Churned,Yes,1.0,95,3032.0,Competitor,Competitor offered higher download speeds,1924
5155-AZQPB,1,Q3,5,Stayed,No,0.0,74,5250.0,,,3824
5156-UMKOW,1,Q3,3,Joined,No,0.0,69,5880.0,,,4066
5158-RIVOP,1,Q3,5,Stayed,No,0.0,63,5359.0,,,3374
5159-YFPKQ,1,Q3,1,Churned,Yes,1.0,91,5270.0,Competitor,Competitor had better devices,1583
5160-UXJED,1,Q3,4,Stayed,No,0.0,67,2130.0,,,2763
5161-UBZXI,1,Q3,4,Stayed,No,0.0,58,6315.0,,,5273
5161-XEUVX,1,Q3,3,Stayed,No,0.0,49,2615.0,,,6820
5167-GBFRE,1,Q3,3,Churned,Yes,1.0,72,4694.0,Other,Poor expertise of online support,401
5167-ZFFMM,1,Q3,3,Churned,Yes,1.0,81,3424.0,Competitor,Competitor made better offer,1216
5168-MQQCA,1,Q3,4,Stayed,No,0.0,56,6288.0,,,2844
5168-MSWXT,1,Q3,5,Stayed,No,0.0,44,5505.0,,,2825
5170-PTRKA,1,Q3,4,Stayed,No,0.0,69,4865.0,,,3107
5171-EPLKN,1,Q3,4,Stayed,No,0.0,58,2176.0,,,4835
5172-MIGPM,1,Q3,4,Stayed,No,0.0,46,5707.0,,,2920
5172-RKOCB,1,Q3,4,Stayed,No,0.0,21,5758.0,,,5535
5173-WXOQV,1,Q3,4,Joined,No,0.0,56,4369.0,,,3051
5173-ZXXXL,1,Q3,4,Joined,No,0.0,61,3488.0,,,2924
5174-ITUMV,1,Q3,5,Stayed,No,0.0,45,5666.0,,,2865
5174-RNGBH,1,Q3,3,Churned,Yes,1.0,67,5515.0,Dissatisfaction,Network reliability,2089
5175-AOBHI,1,Q3,1,Churned,Yes,1.0,90,5246.0,Dissatisfaction,Lack of self-service on Website,2088
5175-WLYXL,1,Q3,5,Stayed,No,0.0,75,2444.0,,,3030
5176-LDKUH,1,Q3,4,Stayed,No,0.0,75,3345.0,,,5254
5176-LMJXE,1,Q3,4,Stayed,No,0.0,53,5404.0,,,2769
5176-OLSKT,1,Q3,4,Stayed,No,0.0,61,5546.0,,,5578
5177-RVZNU,1,Q3,3,Stayed,No,0.0,43,4186.0,,,5660
5178-LMXOP,1,Q3,1,Churned,Yes,1.0,70,5795.0,Price,Price too high,221
5180-UCIIQ,1,Q3,1,Churned,Yes,1.0,75,2061.0,Other,Moved,422
5181-OABFK,1,Q3,3,Stayed,No,0.0,72,4173.0,,,5571
5183-KLYEM,1,Q3,4,Stayed,No,0.0,60,4927.0,,,6324
5183-SNMJQ,1,Q3,3,Stayed,No,0.0,33,5787.0,,,2954
5186-EJEGL,1,Q3,3,Stayed,No,0.0,72,3628.0,,,4875
5186-PEIZU,1,Q3,5,Stayed,No,0.0,67,4988.0,,,4189
5186-SAMNZ,1,Q3,2,Churned,Yes,1.0,77,3273.0,Price,Price too high,159
5188-HGMLP,1,Q3,5,Stayed,No,0.0,30,4991.0,,,1076
5192-EBGOV,1,Q3,1,Churned,Yes,1.0,66,4880.0,Competitor,Competitor had better devices,35
5193-QLVZB,1,Q3,5,Stayed,No,0.0,30,5882.0,,,3527
5195-KPUNQ,1,Q3,4,Stayed,No,0.0,58,4766.0,,,1101
5196-SGOAK,1,Q3,3,Churned,Yes,1.0,93,4884.0,Attitude,Attitude of support person,2274
5196-WPYOW,1,Q3,4,Stayed,No,0.0,21,6148.0,,,5135
5197-LQXXH,1,Q3,4,Stayed,No,0.0,24,4264.0,,,4587
5197-PYEPU,1,Q3,3,Stayed,No,0.0,63,5643.0,,,4080
5197-YPYBZ,1,Q3,3,Stayed,No,0.0,49,2646.0,,,3956
5198-EFNBM,1,Q3,4,Stayed,No,0.0,23,5636.0,,,720
5198-HQAEN,1,Q3,4,Stayed,No,0.0,44,2775.0,,,5286
5199-FPUSP,1,Q3,3,Stayed,No,0.0,73,3044.0,,,4482
5201-CBWYG,1,Q3,5,Stayed,No,0.0,53,5105.0,,,4934
5201-FRKKS,1,Q3,4,Stayed,No,0.0,64,4815.0,,,4794
5201-USSQZ,1,Q3,4,Stayed,No,0.0,67,4038.0,,,5493
5202-IVJNU,1,Q3,3,Churned,Yes,1.0,72,3106.0,Dissatisfaction,Network reliability,1653
5203-XEHAX,1,Q3,3,Stayed,No,0.0,48,3445.0,,,6720
5204-HMGYF,1,Q3,3,Stayed,No,0.0,68,4567.0,,,5842
5204-QZXPU,1,Q3,1,Churned,Yes,1.0,78,2933.0,Competitor,Competitor had better devices,2482
5206-HPJKM,1,Q3,4,Stayed,No,0.0,38,3190.0,,,4809
5206-XZZQI,1,Q3,4,Stayed,No,0.0,73,6113.0,,,5052
5207-PLSTK,1,Q3,4,Joined,No,0.0,58,5068.0,,,3673
5208-FVQKB,1,Q3,3,Stayed,No,0.0,27,5514.0,,,5184
5208-HFSBT,1,Q3,1,Churned,Yes,1.0,81,5855.0,Competitor,Competitor had better devices,1442
5213-TWWJU,1,Q3,3,Stayed,No,0.0,66,2448.0,,,4260
5214-CHIWJ,1,Q3,5,Stayed,No,0.0,71,3159.0,,,5211
5214-NLTIT,1,Q3,3,Stayed,No,0.0,30,6188.0,,,5179
5215-LNLDJ,1,Q3,3,Stayed,No,0.0,52,3872.0,,,5373
5216-WASFJ,1,Q3,3,Stayed,No,0.0,30,5603.0,,,924
5219-YIPTK,1,Q3,1,Churned,Yes,1.0,71,3185.0,Dissatisfaction,Service dissatisfaction,2057
5220-AGAAX,1,Q3,4,Stayed,No,0.0,57,5440.0,,,4423
5222-IMUKT,1,Q3,4,Stayed,No,0.0,80,2716.0,,,6477
5222-JCXZT,1,Q3,4,Stayed,No,0.0,55,3022.0,,,4547
5223-UZAVK,1,Q3,5,Stayed,No,0.0,77,4986.0,,,3442
5226-NOZFC,1,Q3,3,Stayed,No,0.0,64,3178.0,,,4385
5227-JSCFE,1,Q3,4,Stayed,No,0.0,28,5421.0,,,890
5228-EXCET,1,Q3,1,Churned,Yes,1.0,85,5964.0,Competitor,Competitor made better offer,2207
5229-DTFYB,1,Q3,4,Stayed,No,0.0,69,5584.0,,,2767
5229-PRWKT,1,Q3,3,Churned,Yes,1.0,80,4193.0,Attitude,Attitude of service provider,2269
5231-FIQPA,1,Q3,5,Stayed,No,0.0,40,3523.0,,,5764
5232-NXPAY,1,Q3,3,Stayed,No,0.0,55,3459.0,,,3299
5233-AOZUF,1,Q3,5,Stayed,No,0.0,80,3483.0,,,2799
5233-GEEAX,1,Q3,1,Churned,Yes,1.0,85,5971.0,Competitor,Competitor had better devices,319
5236-PERKL,1,Q3,1,Churned,Yes,1.0,89,4738.0,Competitor,Competitor offered higher download speeds,1623
5236-XMZJY,1,Q3,3,Stayed,No,0.0,80,3048.0,,,5742
5240-CAOYT,1,Q3,3,Stayed,No,0.0,43,4882.0,,,2936
5240-IJOQT,1,Q3,1,Churned,Yes,1.0,88,3348.0,Competitor,Competitor had better devices,96
5242-UOWHD,1,Q3,3,Stayed,No,0.0,62,4210.0,,,3967
5243-SAOTC,1,Q3,4,Stayed,No,0.0,46,5166.0,,,6968
5244-IRFIH,1,Q3,3,Churned,Yes,1.0,91,4333.0,Other,Poor expertise of online support,45
5245-VDBUR,1,Q3,4,Stayed,No,0.0,47,5509.0,,,6861
5248-KWLAR,1,Q3,4,Stayed,No,0.0,28,6483.0,,,3851
5248-RPYWW,1,Q3,3,Stayed,No,0.0,49,4606.0,,,750
5248-YGIJN,1,Q3,3,Stayed,No,0.0,21,5974.0,,,2554
5249-QYHEX,1,Q3,5,Stayed,No,0.0,72,3021.0,,,2803
5256-SKJGO,1,Q3,4,Stayed,No,0.0,35,4850.0,,,2611
5260-UMPWX,1,Q3,5,Stayed,No,0.0,43,5158.0,,,4439
5261-QSHQM,1,Q3,1,Churned,Yes,1.0,70,4909.0,Competitor,Competitor made better offer,1928
5266-PFRQK,1,Q3,4,Stayed,No,0.0,56,4886.0,,,4458
